JP;ABA;Abashiri;Abashiri;1;1-------;AF;9907;;
JP;AKC;Abiko;Abiko;12;-----6--;AF;1501;;3552N 14002E
JP;ABS;Abohshita;Abohshita;42;1-------;AF;9907;;
JP;ABO;Aboshi/Himeji;Aboshi/Himeji;28;1-------;AF;9907;;
JP;ABU;Aburatsu;Aburatsu;45;1-------;AF;9907;;
JP;ABT;Abuto;Abuto;34;1-------;AF;9907;;
JP;ADA;Adachi;Adachi;13;-23-----;RL;1401;;3547N 13948E
JP;ADE;Ade;Ade;28;1-------;AF;9907;;
JP;ADO;Ado;Ado;37;1-------;AF;9907;;
JP;AGN;Agenosho;Agenosho;35;1-------;AF;9907;;
JP;AGO;Ageo;Ageo;11;-----6--;RQ;1007;;3558N 13935E
JP;AGE;Ageo-Shi, Saitama;Ageo-Shi, Saitama;11;--3-----;RL;901;;3558N 13935E
JP;AGS;Ageshima;Ageshima;37;1-------;AF;9907;;
JP;AGR;Agonoura;Agonoura;47;1-------;AF;9907;;
JP;AGJ;Aguni;Aguni;47;1--4----;AI;9907;;
JP;AKZ;Aika;Aika;32;1-------;AF;9907;;
JP;AKI;Aikakita;Aikakita;32;1-------;AF;9907;;
JP;AIW;Aikawa, Nagasaki;Aikawa, Nagasaki;42;1-------;AF;9907;;
JP;AIK;Aikawa, Niigata;Aikawa, Niigata;15;1-------;AF;9907;;
JP;AIN;Ainoura/Sasebo;Ainoura/Sasebo;42;1-------;AF;9907;;
JP;AIA;Ainouraaoki/Naru;Ainouraaoki/Naru;42;1-------;AF;9907;;
JP;AII;Aio;Aio;35;1-------;AF;9907;;
JP;AIO;Aioi;Aioi;28;1-------;AF;9907;;3447N 13428E
JP;AIR;Aira;Aira;46;-23-----;AF;1207;;3144N 13038E
JP;AIS;Aisai;Aisai;23;-----6--;RQ;1507;;3510N 13641E
JP;AIM;Aishima;Aishima;35;1-------;AF;9907;;
JP;AIZ;Aizu, Kumamoto;Aizu, Kumamoto;43;1-------;AF;9907;;
JP;AHF;Aizubange, Fukushima;Aizubange, Fukushima;7;-----6--;AF;1601;;3739N 13949E
JP;ZIS;Aizumisato, Fukushima;Aizumisato, Fukushima;7;-----6--;AF;1601;;3727N 13950E
JP;AKU;Aizuwakamatsu;Aizuwakamatsu;;-23-----;RL;1301;;3727N 13958E
