CA;HOS;100 Mile House (One Hundred Mile House);100 Mile House (One Hundred Mile House);BC;-234----;RL;1207;;5138N 12117W
CA;MHS;150 Mile House;150 Mile House;BC;--3-----;RL;201;;5207N 12157W
CA;ABB;Abbotsford;Abbotsford;BC;--3-----;RL;9901;YXX;
CA;ABE;Abercrombie;Abercrombie;NS;--3-----;RQ;207;;4538N 06241W
CA;ABV;Abram-Village;Abram-Village;PE;--3-----;RL;507;;4627N 06405W
CA;AVY;Acadia Valley;Acadia Valley;AB;-23--6--;RL;607;;5109N 11012W
CA;AHN;Acheson;Acheson;AB;-23--6--;RL;607;;5333N 11347W
CA;ACT;Acton;Acton;ON;--3-----;RL;207;;4338N 08001W
CA;ACV;Acton Vale;Acton Vale;QC;-23-----;RL;212;;4536N 07233W
CA;ALK;Adlavik;Adlavik;NL;1-3-----;AS;501;;5455N 05855W
CA;DST;Adstock;Adstock;QC;--3-----;RQ;1007;;4602N 07104W
CA;ADV;Advocate Harbour;Advocate Harbour;NS;--3-----;RL;1301;;4520N 06447W
CA;AGZ;Agassiz;Agassiz;BC;-23-----;RL;701;;4914N 12146W
CA;AGI;Agincourt;Agincourt;ON;-23-----;RL;1;;
CA;AGU;Aguathuna;Aguathuna;NL;1-3-----;RL;501;;4833N 05846W
CA;AAC;Ailsa Craig;Ailsa Craig;ON;--3-----;RQ;901;;4308N 08132W
CA;ARO;Air Ronge;Air Ronge;SK;--3-----;RQ;1001;;5504N 10519W
CA;AIR;Airdrie;Airdrie;AB;--3-----;RL;207;;5117N 11401W
CA;AJX;Ajax;Ajax;ON;--3-----;RQ;9501;;
CA;AKL;Aklavik;Aklavik;NT;--3-----;RL;1301;;6813N 13500W
CA;AKV;Akulivik Apt;Akulivik Apt;QC;--34----;RL;901;;6049N 07808W
CA;ABN;Alban;Alban;ON;--3-----;RQ;901;;4606N 08037W
CA;AYY;Albany;Albany;PE;--3-----;RQ;201;;4617N 06339W
CA;ABG;Albert Bridge;Albert Bridge;NS;--3-----;RL;1307;;4601N 06003W
CA;ATO;Alberton;Alberton;PE;--3-----;RL;201;;4649N 06403W
CA;ADE;Aldergrove;Aldergrove;BC;#¿NOMBRE?;RQ;401;;4903N 12228W
CA;ASY;Aldersyde;Aldersyde;AB;--3-----;RL;901;;5040N 11352W
CA;AAL;Alert Bay;Alert Bay;BC;1-------;AI;1;YAL;
CA;ALD;Alexander;Alexander;MB;--3-----;RL;1301;;4949N 10018W
CA;XFS;Alexandria;Alexandria;ON;--3-----;RL;201;;4518N 07438W
CA;ASK;Alexis Creek;Alexis Creek;BC;--3-----;RL;901;;5205N 12317W
CA;ALF;Alfred;Alfred;ON;-2------;RL;101;;4533N 07452W
CA;ALP;Algonquin Park;Algonquin Park;ON;--3-----;RL;901;;4533N 07834W
CA;ALH;Alhambra;Alhambra;AB;-23-----;RL;607;;5222N 11440W
CA;ALI;Alix;Alix;AB;--3-----;RL;507;;5224N 11311W
CA;ALN;Allan;Allan;SK;-23-----;RL;507;;5154N 10604W
CA;ALL;Allanburg;Allanburg;ON;--3-----;RL;901;;4304N 07912W
CA;AMA;Alliston;Alliston;ON;--3-----;RQ;9501;;
CA;ALM;Alma;Alma;ON;--3-----;RL;901;;4343N 08030W
CA;YTF;Alma;Alma;QC;---4----;AI;2;;
CA;AMT;Almonte;Almonte;ON;-----6--;RL;901;;4513N 07612W
CA;AID;Alnwick/Haldimand;Alnwick/Haldimand;ON;-----6--;RL;1401;;4405N 07802W
CA;YAE;Alta Lake;Alta Lake;BC;---4----;AI;2;;
